media time,time,latitude,longitude
0:17:40,2023-05-17T17:42:09Z,41.4471,-81.665521
0:17:41,2023-05-17T17:42:10Z,41.447098,-81.665447
0:17:42,2023-05-17T17:42:11Z,41.447095,-81.665368
0:17:43,2023-05-17T17:42:12Z,41.447094,-81.665286
0:17:44,2023-05-17T17:42:13Z,41.447095,-81.665202
0:17:45,2023-05-17T17:42:14Z,41.447093,-81.665117
0:17:46,2023-05-17T17:42:15Z,41.44709,-81.665034
0:17:47,2023-05-17T17:42:16Z,41.447087,-81.664951
0:17:48,2023-05-17T17:42:17Z,41.447086,-81.664867
0:17:49,2023-05-17T17:42:18Z,41.447086,-81.664785
0:17:50,2023-05-17T17:42:19Z,41.447088,-81.664704
0:17:51,2023-05-17T17:42:20Z,41.447087,-81.664627
0:17:52,2023-05-17T17:42:21Z,41.447087,-81.66455
0:17:53,2023-05-17T17:42:22Z,41.447086,-81.664472
0:17:54,2023-05-17T17:42:23Z,41.447085,-81.664395
0:17:55,2023-05-17T17:42:24Z,41.447083,-81.66432
0:17:56,2023-05-17T17:42:25Z,41.447083,-81.664249
0:17:57,2023-05-17T17:42:26Z,41.447083,-81.664179
0:17:58,2023-05-17T17:42:27Z,41.447082,-81.66411
0:17:59,2023-05-17T17:42:28Z,41.447084,-81.664045
0:18:00,2023-05-17T17:42:29Z,41.447081,-81.663977
0:18:01,2023-05-17T17:42:30Z,41.447077,-81.663908
0:18:02,2023-05-17T17:42:31Z,41.447075,-81.663842
0:18:03,2023-05-17T17:42:32Z,41.447075,-81.663776
0:18:04,2023-05-17T17:42:33Z,41.447075,-81.663711
0:18:05,2023-05-17T17:42:34Z,41.447075,-81.663646
0:18:06,2023-05-17T17:42:35Z,41.447074,-81.663578
0:18:07,2023-05-17T17:42:36Z,41.447072,-81.663513
0:18:08,2023-05-17T17:42:37Z,41.447073,-81.663447
0:18:09,2023-05-17T17:42:38Z,41.447071,-81.663381
0:18:10,2023-05-17T17:42:39Z,41.44707,-81.663319
0:18:11,2023-05-17T17:42:40Z,41.44707,-81.663259
0:18:12,2023-05-17T17:42:41Z,41.44707,-81.66321
0:18:13,2023-05-17T17:42:42Z,41.447072,-81.663171
0:18:14,2023-05-17T17:42:43Z,41.447074,-81.663136
0:18:15,2023-05-17T17:42:44Z,41.447074,-81.663102
0:18:16,2023-05-17T17:42:45Z,41.447077,-81.663066
0:18:17,2023-05-17T17:42:46Z,41.44708,-81.66302
0:18:18,2023-05-17T17:42:47Z,41.447083,-81.662966
0:18:19,2023-05-17T17:42:48Z,41.447084,-81.662909
0:18:20,2023-05-17T17:42:49Z,41.447086,-81.662851
0:18:21,2023-05-17T17:42:50Z,41.447083,-81.66279
0:18:22,2023-05-17T17:42:51Z,41.447081,-81.662737
0:18:23,2023-05-17T17:42:52Z,41.44708,-81.662686
0:18:24,2023-05-17T17:42:53Z,41.447072,-81.662641
0:18:25,2023-05-17T17:42:54Z,41.44705,-81.662601
0:18:26,2023-05-17T17:42:55Z,41.447019,-81.662564
0:18:27,2023-05-17T17:42:56Z,41.446973,-81.662557
0:18:28,2023-05-17T17:42:57Z,41.446929,-81.662552
0:18:29,2023-05-17T17:42:58Z,41.446878,-81.662544
0:18:30,2023-05-17T17:42:59Z,41.446829,-81.662538
0:18:31,2023-05-17T17:43:00Z,41.446779,-81.662537
0:18:32,2023-05-17T17:43:01Z,41.446724,-81.662531
0:18:33,2023-05-17T17:43:02Z,41.44667,-81.662529
0:18:34,2023-05-17T17:43:03Z,41.446616,-81.662525
0:18:35,2023-05-17T17:43:04Z,41.446565,-81.662524
0:18:36,2023-05-17T17:43:05Z,41.446515,-81.662521
0:18:37,2023-05-17T17:43:06Z,41.446466,-81.662517
0:18:38,2023-05-17T17:43:07Z,41.446417,-81.662513
0:18:39,2023-05-17T17:43:08Z,41.446364,-81.662509
0:18:40,2023-05-17T17:43:09Z,41.44631,-81.662506
0:18:41,2023-05-17T17:43:10Z,41.446255,-81.662504
0:18:42,2023-05-17T17:43:11Z,41.446196,-81.6625
0:18:43,2023-05-17T17:43:12Z,41.446138,-81.662499
0:18:44,2023-05-17T17:43:13Z,41.446079,-81.662497
0:18:45,2023-05-17T17:43:14Z,41.446021,-81.662495
0:18:46,2023-05-17T17:43:15Z,41.445964,-81.662492
0:18:47,2023-05-17T17:43:16Z,41.445908,-81.662489
0:18:48,2023-05-17T17:43:17Z,41.445851,-81.662486
0:18:49,2023-05-17T17:43:18Z,41.445794,-81.662483
0:18:50,2023-05-17T17:43:19Z,41.445737,-81.66248
0:18:51,2023-05-17T17:43:20Z,41.445682,-81.662479
0:18:52,2023-05-17T17:43:21Z,41.445628,-81.662476
0:18:53,2023-05-17T17:43:22Z,41.445576,-81.662476
0:18:54,2023-05-17T17:43:23Z,41.445524,-81.662474
0:18:55,2023-05-17T17:43:24Z,41.445474,-81.662471
0:18:56,2023-05-17T17:43:25Z,41.445426,-81.662469
0:18:57,2023-05-17T17:43:26Z,41.445378,-81.662468
0:18:58,2023-05-17T17:43:27Z,41.445333,-81.662466
0:18:59,2023-05-17T17:43:28Z,41.445287,-81.662465
0:19:00,2023-05-17T17:43:29Z,41.445242,-81.662464
0:19:01,2023-05-17T17:43:30Z,41.445203,-81.662463
0:19:02,2023-05-17T17:43:31Z,41.445161,-81.662463
0:19:03,2023-05-17T17:43:32Z,41.445122,-81.662462
0:19:04,2023-05-17T17:43:33Z,41.445085,-81.66246
0:19:05,2023-05-17T17:43:34Z,41.445052,-81.662459
0:19:06,2023-05-17T17:43:35Z,41.445018,-81.662457
0:19:07,2023-05-17T17:43:36Z,41.444983,-81.662455
0:19:08,2023-05-17T17:43:37Z,41.444949,-81.662453
0:19:09,2023-05-17T17:43:38Z,41.444915,-81.662451
0:19:10,2023-05-17T17:43:39Z,41.444879,-81.662448
0:19:11,2023-05-17T17:43:40Z,41.444844,-81.662446
0:19:12,2023-05-17T17:43:41Z,41.44481,-81.662446
0:19:13,2023-05-17T17:43:42Z,41.444778,-81.662444
0:19:14,2023-05-17T17:43:43Z,41.444748,-81.662444
0:19:15,2023-05-17T17:43:44Z,41.444717,-81.662444
0:19:16,2023-05-17T17:43:45Z,41.444688,-81.662443
0:19:17,2023-05-17T17:43:46Z,41.444657,-81.662444
0:19:18,2023-05-17T17:43:48Z,41.444628,-81.662448
0:19:20,2023-05-17T17:43:49Z,41.444578,-81.662458
0:19:21,2023-05-17T17:43:50Z,41.444559,-81.662457
0:19:22,2023-05-17T17:43:51Z,41.444543,-81.662448
0:19:23,2023-05-17T17:43:52Z,41.444533,-81.662434
0:19:24,2023-05-17T17:43:53Z,41.444527,-81.662422
0:19:25,2023-05-17T17:43:54Z,41.444527,-81.662413
0:19:26,2023-05-17T17:43:55Z,41.444527,-81.662409
0:19:27,2023-05-17T17:43:56Z,41.444527,-81.662409
0:19:28,2023-05-17T17:43:57Z,41.444526,-81.662412
0:19:29,2023-05-17T17:43:58Z,41.444528,-81.662416
0:19:30,2023-05-17T17:43:59Z,41.444531,-81.66242
0:19:31,2023-05-17T17:44:00Z,41.444532,-81.662424
0:19:32,2023-05-17T17:44:01Z,41.444533,-81.662432
0:19:33,2023-05-17T17:44:02Z,41.444533,-81.662436
0:19:34,2023-05-17T17:44:03Z,41.444535,-81.662436
0:19:35,2023-05-17T17:44:04Z,41.444539,-81.66243
0:19:36,2023-05-17T17:44:05Z,41.444545,-81.662419
0:19:37,2023-05-17T17:44:06Z,41.444558,-81.662406
0:19:38,2023-05-17T17:44:07Z,41.444579,-81.662398
0:19:39,2023-05-17T17:44:08Z,41.444607,-81.662397
0:19:40,2023-05-17T17:44:09Z,41.44464,-81.662397
0:19:41,2023-05-17T17:44:10Z,41.444673,-81.662396
0:19:42,2023-05-17T17:44:11Z,41.444707,-81.662397
0:19:43,2023-05-17T17:44:12Z,41.44474,-81.6624
0:19:44,2023-05-17T17:44:13Z,41.444775,-81.662402
0:19:45,2023-05-17T17:44:14Z,41.444813,-81.662405
0:19:46,2023-05-17T17:44:15Z,41.444852,-81.662408
0:19:47,2023-05-17T17:44:16Z,41.444891,-81.662411
0:19:48,2023-05-17T17:44:17Z,41.44493,-81.662414
0:19:49,2023-05-17T17:44:18Z,41.444964,-81.662416
0:19:50,2023-05-17T17:44:19Z,41.444993,-81.662418
0:19:51,2023-05-17T17:44:20Z,41.445015,-81.66242
0:19:52,2023-05-17T17:44:21Z,41.445037,-81.662423
0:19:53,2023-05-17T17:44:22Z,41.445061,-81.662425
0:19:54,2023-05-17T17:44:23Z,41.445089,-81.662427
0:19:55,2023-05-17T17:44:24Z,41.445122,-81.66243
0:19:56,2023-05-17T17:44:25Z,41.44516,-81.662431
0:19:57,2023-05-17T17:44:26Z,41.445202,-81.662434
0:19:58,2023-05-17T17:44:27Z,41.445247,-81.662436
0:19:59,2023-05-17T17:44:28Z,41.445294,-81.662437
0:20:00,2023-05-17T17:44:29Z,41.445341,-81.662439
0:20:01,2023-05-17T17:44:30Z,41.445386,-81.662439
0:20:02,2023-05-17T17:44:31Z,41.445431,-81.662438
0:20:03,2023-05-17T17:44:32Z,41.445476,-81.662439
0:20:04,2023-05-17T17:44:33Z,41.44552,-81.662441
0:20:05,2023-05-17T17:44:34Z,41.445564,-81.662444
0:20:06,2023-05-17T17:44:35Z,41.445608,-81.662445
0:20:07,2023-05-17T17:44:36Z,41.445651,-81.662447
0:20:08,2023-05-17T17:44:37Z,41.445695,-81.662449
0:20:09,2023-05-17T17:44:38Z,41.445741,-81.662451
0:20:10,2023-05-17T17:44:39Z,41.445789,-81.662453
0:20:11,2023-05-17T17:44:40Z,41.445837,-81.662454
0:20:12,2023-05-17T17:44:41Z,41.445886,-81.662457
0:20:13,2023-05-17T17:44:42Z,41.445936,-81.662458
0:20:14,2023-05-17T17:44:43Z,41.445986,-81.662459
0:20:15,2023-05-17T17:44:44Z,41.446037,-81.662461
0:20:16,2023-05-17T17:44:45Z,41.446088,-81.662463
0:20:17,2023-05-17T17:44:46Z,41.446139,-81.662467
0:20:18,2023-05-17T17:44:47Z,41.44619,-81.662469
0:20:19,2023-05-17T17:44:48Z,41.446243,-81.662471
0:20:20,2023-05-17T17:44:49Z,41.446296,-81.662474
0:20:21,2023-05-17T17:44:50Z,41.446346,-81.662476
0:20:22,2023-05-17T17:44:51Z,41.446396,-81.662478
0:20:23,2023-05-17T17:44:52Z,41.446446,-81.662479
0:20:24,2023-05-17T17:44:53Z,41.446494,-81.662478
0:20:25,2023-05-17T17:44:54Z,41.446541,-81.662474
0:20:26,2023-05-17T17:44:55Z,41.446589,-81.662467
0:20:27,2023-05-17T17:44:56Z,41.446637,-81.662461
0:20:28,2023-05-17T17:44:57Z,41.446685,-81.662455
0:20:29,2023-05-17T17:44:58Z,41.446732,-81.662452
0:20:30,2023-05-17T17:44:59Z,41.446779,-81.662449
0:20:31,2023-05-17T17:45:00Z,41.446824,-81.662446
0:20:32,2023-05-17T17:45:01Z,41.446864,-81.662442
0:20:33,2023-05-17T17:45:02Z,41.4469,-81.662436
0:20:34,2023-05-17T17:45:03Z,41.446931,-81.662424
0:20:35,2023-05-17T17:45:04Z,41.446955,-81.66241
0:20:36,2023-05-17T17:45:05Z,41.44697,-81.662399
0:20:37,2023-05-17T17:45:06Z,41.446978,-81.662394
0:20:38,2023-05-17T17:45:07Z,41.446978,-81.662392
0:20:39,2023-05-17T17:45:08Z,41.446978,-81.662391
0:20:40,2023-05-17T17:45:09Z,41.446978,-81.662392
0:20:41,2023-05-17T17:45:10Z,41.446981,-81.66239
0:20:42,2023-05-17T17:45:11Z,41.446992,-81.662376
0:20:43,2023-05-17T17:45:12Z,41.44701,-81.662353
0:20:44,2023-05-17T17:45:13Z,41.447026,-81.66231
0:20:45,2023-05-17T17:45:14Z,41.447034,-81.662252
0:20:46,2023-05-17T17:45:15Z,41.447042,-81.662186
0:20:47,2023-05-17T17:45:16Z,41.447038,-81.662101
0:20:48,2023-05-17T17:45:17Z,41.447037,-81.662012
0:20:49,2023-05-17T17:45:18Z,41.447037,-81.661925
0:20:50,2023-05-17T17:45:19Z,41.447035,-81.661844
0:20:51,2023-05-17T17:45:20Z,41.447035,-81.661764
0:20:52,2023-05-17T17:45:21Z,41.447034,-81.661684
0:20:53,2023-05-17T17:45:22Z,41.447036,-81.661604
0:20:54,2023-05-17T17:45:23Z,41.447036,-81.661526
0:20:55,2023-05-17T17:45:24Z,41.447035,-81.661451
0:20:56,2023-05-17T17:45:25Z,41.447038,-81.661378
0:20:57,2023-05-17T17:45:26Z,41.447044,-81.661306
0:20:58,2023-05-17T17:45:27Z,41.447051,-81.661238
0:20:59,2023-05-17T17:45:28Z,41.447053,-81.661169
0:21:00,2023-05-17T17:45:29Z,41.447055,-81.6611
0:21:01,2023-05-17T17:45:30Z,41.447056,-81.661031
0:21:02,2023-05-17T17:45:31Z,41.447053,-81.66096
0:21:03,2023-05-17T17:45:32Z,41.447049,-81.660888
0:21:04,2023-05-17T17:45:33Z,41.447055,-81.660819
0:21:05,2023-05-17T17:45:34Z,41.44706,-81.66075
0:21:06,2023-05-17T17:45:35Z,41.447061,-81.660678
0:21:07,2023-05-17T17:45:36Z,41.447059,-81.660603
0:21:08,2023-05-17T17:45:37Z,41.447059,-81.660527
0:21:09,2023-05-17T17:45:38Z,41.447056,-81.66045
0:21:10,2023-05-17T17:45:39Z,41.447059,-81.660371
0:21:11,2023-05-17T17:45:40Z,41.447057,-81.660292
0:21:12,2023-05-17T17:45:41Z,41.447055,-81.660211
0:21:13,2023-05-17T17:45:42Z,41.44705,-81.660133
0:21:14,2023-05-17T17:45:43Z,41.447048,-81.660055
0:21:15,2023-05-17T17:45:44Z,41.447044,-81.659978
0:21:16,2023-05-17T17:45:45Z,41.447045,-81.659904
0:21:17,2023-05-17T17:45:46Z,41.447038,-81.659831
0:21:18,2023-05-17T17:45:47Z,41.447035,-81.659757
0:21:19,2023-05-17T17:45:48Z,41.447027,-81.659685
0:21:20,2023-05-17T17:45:49Z,41.447026,-81.659612
0:21:21,2023-05-17T17:45:50Z,41.447025,-81.659538
0:21:22,2023-05-17T17:45:51Z,41.44702,-81.659465
0:21:23,2023-05-17T17:45:52Z,41.447012,-81.659389
0:21:24,2023-05-17T17:45:53Z,41.447004,-81.659313
0:21:25,2023-05-17T17:45:54Z,41.447001,-81.659239
0:21:26,2023-05-17T17:45:55Z,41.446996,-81.659163
0:21:27,2023-05-17T17:45:56Z,41.446993,-81.659086
0:21:28,2023-05-17T17:45:57Z,41.446987,-81.659008
0:21:29,2023-05-17T17:45:58Z,41.446981,-81.65893
0:21:30,2023-05-17T17:45:59Z,41.446979,-81.658854
0:21:31,2023-05-17T17:46:00Z,41.446977,-81.658777
0:21:32,2023-05-17T17:46:01Z,41.446976,-81.658701
0:21:33,2023-05-17T17:46:02Z,41.446969,-81.658631
0:21:34,2023-05-17T17:46:03Z,41.446958,-81.658573
0:21:35,2023-05-17T17:46:05Z,41.446951,-81.658504
0:21:37,2023-05-17T17:46:06Z,41.446941,-81.658353
0:21:38,2023-05-17T17:46:07Z,41.446937,-81.658273
0:21:39,2023-05-17T17:46:08Z,41.446936,-81.65819
0:21:40,2023-05-17T17:46:09Z,41.446933,-81.658099
0:21:41,2023-05-17T17:46:10Z,41.446931,-81.658013
0:21:42,2023-05-17T17:46:11Z,41.446931,-81.657934
0:21:43,2023-05-17T17:46:12Z,41.446928,-81.657851
0:21:44,2023-05-17T17:46:13Z,41.446928,-81.657769
0:21:45,2023-05-17T17:46:14Z,41.446933,-81.657682
0:21:46,2023-05-17T17:46:15Z,41.446939,-81.6576
0:21:47,2023-05-17T17:46:16Z,41.446947,-81.657521
0:21:48,2023-05-17T17:46:17Z,41.446956,-81.65745
0:21:49,2023-05-17T17:46:18Z,41.446963,-81.65739
0:21:50,2023-05-17T17:46:19Z,41.446971,-81.657334
0:21:51,2023-05-17T17:46:20Z,41.44698,-81.657287
0:21:52,2023-05-17T17:46:21Z,41.446991,-81.657245
0:21:53,2023-05-17T17:46:22Z,41.446999,-81.657204
0:21:54,2023-05-17T17:46:23Z,41.447005,-81.657167
0:21:55,2023-05-17T17:46:24Z,41.447011,-81.65714
0:21:56,2023-05-17T17:46:25Z,41.447015,-81.65712
0:21:57,2023-05-17T17:46:26Z,41.447015,-81.657109
0:21:58,2023-05-17T17:46:27Z,41.447017,-81.6571
0:21:59,2023-05-17T17:46:28Z,41.447018,-81.657086
0:22:00,2023-05-17T17:46:29Z,41.44702,-81.657065
0:22:01,2023-05-17T17:46:30Z,41.447024,-81.657039
0:22:02,2023-05-17T17:46:31Z,41.447026,-81.65701
0:22:03,2023-05-17T17:46:32Z,41.447027,-81.656987
0:22:04,2023-05-17T17:46:33Z,41.447023,-81.656961
0:22:05,2023-05-17T17:46:34Z,41.447009,-81.656932
0:22:06,2023-05-17T17:46:35Z,41.446991,-81.656901
0:22:07,2023-05-17T17:46:36Z,41.446968,-81.656874
0:22:08,2023-05-17T17:46:37Z,41.446936,-81.65685
0:22:09,2023-05-17T17:46:38Z,41.446898,-81.656839
0:22:10,2023-05-17T17:46:39Z,41.446862,-81.656831
0:22:11,2023-05-17T17:46:40Z,41.446821,-81.656824
0:22:12,2023-05-17T17:46:41Z,41.446784,-81.656817
0:22:13,2023-05-17T17:46:42Z,41.446745,-81.656809
0:22:14,2023-05-17T17:46:43Z,41.446706,-81.656803
0:22:15,2023-05-17T17:46:44Z,41.446668,-81.656797
0:22:16,2023-05-17T17:46:45Z,41.446633,-81.656789
0:22:17,2023-05-17T17:46:46Z,41.446599,-81.656781
0:22:18,2023-05-17T17:46:47Z,41.446568,-81.656771
0:22:19,2023-05-17T17:46:48Z,41.446536,-81.656763
0:22:20,2023-05-17T17:46:49Z,41.446507,-81.656756
0:22:21,2023-05-17T17:46:50Z,41.446478,-81.656749
0:22:22,2023-05-17T17:46:51Z,41.44645,-81.65674
0:22:23,2023-05-17T17:46:52Z,41.446421,-81.656735
0:22:24,2023-05-17T17:46:53Z,41.446393,-81.656729
0:22:25,2023-05-17T17:46:54Z,41.446359,-81.656723
0:22:26,2023-05-17T17:46:55Z,41.446324,-81.656717
0:22:27,2023-05-17T17:46:56Z,41.44629,-81.65671
0:22:28,2023-05-17T17:46:57Z,41.446256,-81.656704
0:22:29,2023-05-17T17:46:58Z,41.446224,-81.656696
0:22:30,2023-05-17T17:46:59Z,41.446192,-81.656695
0:22:31,2023-05-17T17:47:00Z,41.44616,-81.656696
0:22:32,2023-05-17T17:47:01Z,41.446134,-81.656708
0:22:33,2023-05-17T17:47:02Z,41.446109,-81.656728
0:22:34,2023-05-17T17:47:03Z,41.446092,-81.656752
0:22:35,2023-05-17T17:47:04Z,41.446081,-81.656781
0:22:36,2023-05-17T17:47:05Z,41.446073,-81.656807
0:22:37,2023-05-17T17:47:06Z,41.446072,-81.656834
0:22:38,2023-05-17T17:47:07Z,41.446075,-81.656863
0:22:39,2023-05-17T17:47:08Z,41.446083,-81.656892
0:22:40,2023-05-17T17:47:09Z,41.44609,-81.65692
0:22:41,2023-05-17T17:47:10Z,41.446091,-81.656952
0:22:42,2023-05-17T17:47:11Z,41.446076,-81.656975
0:22:43,2023-05-17T17:47:12Z,41.446056,-81.65699
0:22:44,2023-05-17T17:47:13Z,41.44603,-81.656988
0:22:45,2023-05-17T17:47:14Z,41.446013,-81.656975
0:22:46,2023-05-17T17:47:15Z,41.446,-81.656947
0:22:47,2023-05-17T17:47:16Z,41.445998,-81.656915
0:22:48,2023-05-17T17:47:17Z,41.446002,-81.656889
0:22:49,2023-05-17T17:47:18Z,41.446007,-81.656869
0:22:50,2023-05-17T17:47:19Z,41.446008,-81.656857
0:22:51,2023-05-17T17:47:20Z,41.446005,-81.656856
0:22:52,2023-05-17T17:47:21Z,41.446003,-81.656857
0:22:53,2023-05-17T17:47:22Z,41.446002,-81.656857
0:22:54,2023-05-17T17:47:23Z,41.446003,-81.656857
0:22:55,2023-05-17T17:47:24Z,41.446002,-81.656858
0:22:56,2023-05-17T17:47:25Z,41.446001,-81.656859
0:22:57,2023-05-17T17:47:26Z,41.446,-81.656859
0:22:58,2023-05-17T17:47:27Z,41.446,-81.656858
0:22:59,2023-05-17T17:47:28Z,41.445999,-81.656858
0:23:00,2023-05-17T17:47:29Z,41.445998,-81.656856
0:23:01,2023-05-17T17:47:30Z,41.445998,-81.656857
0:23:02,2023-05-17T17:47:31Z,41.445998,-81.656856
0:23:03,2023-05-17T17:47:32Z,41.445999,-81.656855
0:23:04,2023-05-17T17:47:33Z,41.445998,-81.656857
0:23:05,2023-05-17T17:47:34Z,41.445995,-81.656864
0:23:06,2023-05-17T17:47:35Z,41.446,-81.656855
0:23:07,2023-05-17T17:47:36Z,41.445992,-81.656865
0:23:08,2023-05-17T17:47:37Z,41.445995,-81.656862
0:23:09,2023-05-17T17:47:38Z,41.445997,-81.656859
0:23:10,2023-05-17T17:47:39Z,41.445998,-81.656856
0:23:11,2023-05-17T17:47:40Z,41.445999,-81.656854
0:23:12,2023-05-17T17:47:41Z,41.446001,-81.656853
0:23:13,2023-05-17T17:47:42Z,41.446002,-81.656852
0:23:14,2023-05-17T17:47:43Z,41.446002,-81.656851
0:23:15,2023-05-17T17:47:44Z,41.446003,-81.656849
0:23:16,2023-05-17T17:47:45Z,41.446002,-81.656849
0:23:17,2023-05-17T17:47:46Z,41.446003,-81.656849
0:23:18,2023-05-17T17:47:47Z,41.446003,-81.65685
0:23:19,2023-05-17T17:47:48Z,41.446003,-81.65685
0:23:20,2023-05-17T17:47:49Z,41.446003,-81.65685
0:23:21,2023-05-17T17:47:50Z,41.445995,-81.656862
0:23:22,2023-05-17T17:47:51Z,41.445986,-81.656878
0:23:23,2023-05-17T17:47:52Z,41.445978,-81.656894
0:23:24,2023-05-17T17:47:53Z,41.445979,-81.65689
0:23:25,2023-05-17T17:47:54Z,41.445977,-81.656893
0:23:26,2023-05-17T17:47:55Z,41.445977,-81.656891
0:23:27,2023-05-17T17:47:56Z,41.445977,-81.656889
0:23:28,2023-05-17T17:47:57Z,41.445974,-81.656896
0:23:29,2023-05-17T17:47:58Z,41.445976,-81.656892
0:23:30,2023-05-17T17:47:59Z,41.445977,-81.656888
0:23:31,2023-05-17T17:48:00Z,41.44598,-81.656885
0:23:32,2023-05-17T17:48:01Z,41.44598,-81.656883
0:23:33,2023-05-17T17:48:02Z,41.445984,-81.656878
0:23:34,2023-05-17T17:48:03Z,41.445984,-81.65688
0:23:35,2023-05-17T17:48:04Z,41.445978,-81.656889
0:23:36,2023-05-17T17:48:05Z,41.445977,-81.656889
0:23:37,2023-05-17T17:48:06Z,41.445978,-81.656888
0:23:38,2023-05-17T17:48:07Z,41.445978,-81.656886
0:23:39,2023-05-17T17:48:08Z,41.44598,-81.656884
0:23:40,2023-05-17T17:48:09Z,41.44598,-81.656883
0:23:41,2023-05-17T17:48:10Z,41.445979,-81.656885
0:23:42,2023-05-17T17:48:11Z,41.445978,-81.656886
0:23:43,2023-05-17T17:48:12Z,41.445977,-81.656889
0:23:44,2023-05-17T17:48:13Z,41.445979,-81.656886
0:23:45,2023-05-17T17:48:14Z,41.445981,-81.656882
0:23:46,2023-05-17T17:48:15Z,41.445983,-81.65688
0:23:47,2023-05-17T17:48:16Z,41.445983,-81.656879
0:23:48,2023-05-17T17:48:17Z,41.445982,-81.656878
0:23:49,2023-05-17T17:48:18Z,41.445982,-81.656878
0:23:50,2023-05-17T17:48:19Z,41.445981,-81.656879
0:23:51,2023-05-17T17:48:20Z,41.445983,-81.656877
0:23:52,2023-05-17T17:48:21Z,41.445983,-81.656878
0:23:53,2023-05-17T17:48:22Z,41.445984,-81.65688
0:23:54,2023-05-17T17:48:23Z,41.445983,-81.656881
0:23:55,2023-05-17T17:48:24Z,41.445983,-81.65688
0:23:56,2023-05-17T17:48:25Z,41.445983,-81.656878
0:23:57,2023-05-17T17:48:26Z,41.445983,-81.656879
0:23:58,2023-05-17T17:48:27Z,41.445981,-81.656883
0:23:59,2023-05-17T17:48:28Z,41.445982,-81.656877
0:24:00,2023-05-17T17:48:29Z,41.445983,-81.656868
0:24:01,2023-05-17T17:48:30Z,41.445985,-81.656851
0:24:02,2023-05-17T17:48:31Z,41.445987,-81.656829
0:24:03,2023-05-17T17:48:32Z,41.44599,-81.656809
0:24:04,2023-05-17T17:48:33Z,41.445992,-81.656791
0:24:05,2023-05-17T17:48:34Z,41.445993,-81.656781
0:24:06,2023-05-17T17:48:35Z,41.445993,-81.656778
0:24:07,2023-05-17T17:48:36Z,41.445994,-81.656771
0:24:08,2023-05-17T17:48:37Z,41.445996,-81.656757
0:24:09,2023-05-17T17:48:38Z,41.446001,-81.656737
0:24:10,2023-05-17T17:48:39Z,41.44601,-81.656713
0:24:11,2023-05-17T17:48:40Z,41.446025,-81.656684
0:24:12,2023-05-17T17:48:41Z,41.446046,-81.656659
0:24:13,2023-05-17T17:48:42Z,41.446076,-81.656643
0:24:14,2023-05-17T17:48:43Z,41.446108,-81.656636
0:24:15,2023-05-17T17:48:44Z,41.44614,-81.656635
0:24:16,2023-05-17T17:48:45Z,41.44617,-81.656638
0:24:17,2023-05-17T17:48:46Z,41.446196,-81.65664
0:24:18,2023-05-17T17:48:47Z,41.44622,-81.656643
0:24:19,2023-05-17T17:48:48Z,41.446243,-81.656646
0:24:20,2023-05-17T17:48:49Z,41.446271,-81.656653
0:24:21,2023-05-17T17:48:50Z,41.446306,-81.656658
0:24:22,2023-05-17T17:48:51Z,41.44635,-81.656664
0:24:23,2023-05-17T17:48:52Z,41.446402,-81.656672
0:24:24,2023-05-17T17:48:53Z,41.446457,-81.65668
0:24:25,2023-05-17T17:48:54Z,41.446511,-81.656688
0:24:26,2023-05-17T17:48:55Z,41.446564,-81.656695
0:24:27,2023-05-17T17:48:56Z,41.446615,-81.656702
0:24:28,2023-05-17T17:48:57Z,41.446665,-81.656713
0:24:29,2023-05-17T17:48:58Z,41.446715,-81.65672
0:24:30,2023-05-17T17:48:59Z,41.446763,-81.656728
0:24:31,2023-05-17T17:49:00Z,41.446812,-81.656732
0:24:32,2023-05-17T17:49:01Z,41.446859,-81.656736
0:24:33,2023-05-17T17:49:02Z,41.446904,-81.656741
0:24:34,2023-05-17T17:49:03Z,41.446949,-81.656747
0:24:35,2023-05-17T17:49:04Z,41.446995,-81.656735
0:24:36,2023-05-17T17:49:05Z,41.447042,-81.656729
0:24:37,2023-05-17T17:49:06Z,41.447092,-81.656715
0:24:38,2023-05-17T17:49:07Z,41.447138,-81.65668
0:24:39,2023-05-17T17:49:08Z,41.44718,-81.656628
0:24:40,2023-05-17T17:49:09Z,41.447219,-81.656564
0:24:41,2023-05-17T17:49:10Z,41.447262,-81.656494
0:24:42,2023-05-17T17:49:11Z,41.44731,-81.656421
0:24:43,2023-05-17T17:49:12Z,41.447357,-81.656345
0:24:44,2023-05-17T17:49:13Z,41.447406,-81.656269
0:24:45,2023-05-17T17:49:14Z,41.447453,-81.656187
0:24:46,2023-05-17T17:49:15Z,41.447499,-81.656102
0:24:47,2023-05-17T17:49:16Z,41.447539,-81.656017
0:24:48,2023-05-17T17:49:17Z,41.447578,-81.655931
0:24:49,2023-05-17T17:49:18Z,41.447617,-81.655847
0:24:50,2023-05-17T17:49:19Z,41.447656,-81.655761
0:24:51,2023-05-17T17:49:20Z,41.447693,-81.655676
0:24:52,2023-05-17T17:49:21Z,41.447731,-81.655592
0:24:53,2023-05-17T17:49:22Z,41.447769,-81.655508
0:24:54,2023-05-17T17:49:23Z,41.447804,-81.655423
0:24:55,2023-05-17T17:49:24Z,41.447838,-81.655338
0:24:56,2023-05-17T17:49:25Z,41.44787,-81.655249
0:24:57,2023-05-17T17:49:26Z,41.447902,-81.655161
0:24:58,2023-05-17T17:49:27Z,41.447933,-81.655072
